Model,DPO2014B
Firmware Version,1.52

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.04,
Sample Interval,3.2e-06,
Filter Frequency,1e+08,
Record Length,125000,
Gating,0.0% to 100.0%,
Probe Attenuation,1,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,1,
Label,,
TIME,CH1,CH1 Peak Detect
3.08608e-01,-0.6,-0.68
3.08611e-01,-0.6,-0.56
3.08614e-01,-0.64,-0.68
3.08618e-01,-0.6,-0.56
3.08621e-01,-0.6,-0.68
3.08624e-01,-0.6,-0.56
3.08627e-01,-0.6,-0.68
3.08630e-01,-0.6,-0.56
3.08634e-01,-0.6,-0.68
3.08637e-01,-0.6,-0.56
3.08640e-01,-0.6,-0.68
3.08643e-01,-0.6,-0.56
3.08646e-01,-0.6,-0.68
3.08650e-01,-0.64,-0.56
3.08653e-01,-0.6,-0.68
3.08656e-01,-0.64,-0.56
3.08659e-01,-0.6,-0.68
3.08662e-01,-0.6,-0.56
3.08666e-01,-0.64,-0.68
3.08669e-01,-0.6,-0.56
3.08672e-01,-0.6,-0.68
3.08675e-01,-0.6,-0.56
3.08678e-01,-0.6,-0.68
3.08682e-01,-0.6,-0.56
3.08685e-01,-0.6,-0.68
3.08688e-01,-0.6,-0.56
3.08691e-01,-0.6,-0.68
3.08694e-01,-0.6,-0.56
3.08698e-01,-0.6,-0.68
3.08701e-01,-0.6,-0.56
3.08704e-01,-0.6,-0.68
3.08707e-01,-0.6,-0.56
3.08710e-01,-0.6,-0.68
3.08714e-01,-0.6,-0.56
3.08717e-01,-0.6,-0.68
3.08720e-01,-0.6,-0.56
3.08723e-01,-0.6,-0.68
3.08726e-01,-0.6,-0.56
3.08730e-01,-0.6,-0.68
3.08733e-01,-0.6,-0.56
3.08736e-01,-0.6,-0.68
3.08739e-01,-0.6,-0.56
3.08742e-01,-0.6,-0.68
3.08746e-01,-0.6,-0.56
3.08749e-01,-0.6,-0.68
3.08752e-01,-0.6,-0.56
3.08755e-01,-0.6,-0.68
3.08758e-01,-0.6,-0.56
3.08762e-01,-0.6,-0.68
3.08765e-01,-0.6,-0.56
3.08768e-01,-0.6,-0.68
3.08771e-01,-0.6,-0.56
3.08774e-01,-0.6,-0.68
3.08778e-01,-0.6,-0.56
3.08781e-01,-0.6,-0.68
3.08784e-01,-0.6,-0.56
3.08787e-01,-0.6,-0.68
3.08790e-01,-0.6,-0.56
3.08794e-01,-0.6,-0.68
3.08797e-01,-0.6,-0.56
3.08800e-01,-0.6,-0.68
3.08803e-01,-0.6,-0.56
3.08806e-01,-0.6,-0.68
3.08810e-01,-0.6,-0.56
3.08813e-01,-0.6,-0.68
3.08816e-01,-0.6,-0.56
3.08819e-01,-0.6,-0.68
3.08822e-01,-0.6,-0.56
3.08826e-01,-0.6,-0.68
3.08829e-01,-0.6,-0.56
3.08832e-01,-0.6,-0.68
3.08835e-01,-0.6,-0.56
3.08838e-01,-0.6,-0.68
3.08842e-01,-0.64,-0.56
3.08845e-01,-0.6,-0.68
3.08848e-01,-0.6,-0.56
3.08851e-01,-0.64,-0.68
3.08854e-01,-0.6,-0.56
3.08858e-01,-0.6,-0.68
3.08861e-01,-0.56,-0.56
3.08864e-01,-0.6,-0.68
3.08867e-01,-0.6,-0.56
3.08870e-01,-0.6,-0.68
3.08874e-01,-0.6,-0.56
3.08877e-01,-0.6,-0.68
3.08880e-01,-0.6,-0.56
3.08883e-01,-0.6,-0.68
3.08886e-01,-0.6,-0.56
3.08890e-01,-0.6,-0.68
3.08893e-01,-0.6,-0.56
3.08896e-01,-0.6,-0.68
3.08899e-01,-0.6,-0.56
3.08902e-01,-0.56,-0.68
3.08906e-01,-0.6,-0.56
3.08909e-01,-0.6,-0.68
3.08912e-01,-0.6,-0.56
3.08915e-01,-0.6,-0.68
3.08918e-01,-0.6,-0.56
3.08922e-01,-0.6,-0.68
3.08925e-01,-0.6,-0.56
3.08928e-01,-0.6,-0.68
3.08931e-01,-0.6,-0.56
3.08934e-01,-0.6,-0.68
3.08938e-01,-0.6,-0.56
3.08941e-01,-0.6,-0.68
3.08944e-01,-0.6,-0.56
3.08947e-01,-0.6,-0.68
3.08950e-01,-0.6,-0.56
3.08954e-01,-0.6,-0.68
3.08957e-01,-0.6,-0.56
3.08960e-01,-0.6,-0.68
3.08963e-01,-0.6,-0.56
3.08966e-01,-0.6,-0.68
3.08970e-01,-0.6,-0.56
3.08973e-01,-0.6,-0.68
3.08976e-01,-0.6,-0.56
3.08979e-01,-0.6,-0.68
3.08982e-01,-0.6,-0.56
3.08986e-01,-0.6,-0.68
3.08989e-01,-0.6,-0.56
3.08992e-01,-0.6,-0.68
3.08995e-01,-0.6,-0.56
3.08998e-01,-0.6,-0.68
3.09002e-01,-0.6,-0.56
3.09005e-01,-0.6,-0.68
3.09008e-01,-0.6,-0.56
3.09011e-01,-0.6,-0.68
3.09014e-01,-0.6,-0.52
3.09018e-01,-0.6,-0.68
3.09021e-01,-0.6,-0.56
3.09024e-01,-0.6,-0.68
3.09027e-01,-0.6,-0.56
3.09030e-01,-0.6,-0.68
3.09034e-01,-0.56,-0.52
3.09037e-01,-0.6,-0.68
3.09040e-01,-0.6,-0.56
3.09043e-01,-0.6,-0.68
3.09046e-01,-0.56,-0.56
3.09050e-01,-0.6,-0.68
3.09053e-01,-0.6,-0.56
3.09056e-01,-0.6,-0.68
3.09059e-01,-0.6,-0.56
3.09062e-01,-0.6,-0.68
3.09066e-01,-0.6,-0.56
3.09069e-01,-0.64,-0.68
3.09072e-01,-0.6,-0.56
3.09075e-01,-0.6,-0.68
3.09078e-01,-0.6,-0.56
3.09082e-01,-0.6,-0.68
3.09085e-01,-0.6,-0.56
3.09088e-01,-0.56,-0.68
3.09091e-01,-0.56,-0.56
3.09094e-01,-0.6,-0.68
3.09098e-01,-0.6,-0.56
3.09101e-01,-0.6,-0.68
3.09104e-01,-0.6,-0.52
3.09107e-01,-0.56,-0.64
3.09110e-01,-0.56,-0.56
3.09114e-01,-0.56,-0.68
3.09117e-01,-0.56,-0.56
3.09120e-01,-0.56,-0.68
3.09123e-01,-0.56,-0.56
3.09126e-01,-0.56,-0.68
3.09130e-01,-0.6,-0.56
3.09133e-01,-0.56,-0.68
3.09136e-01,-0.6,-0.52
3.09139e-01,-0.56,-0.68
3.09142e-01,-0.56,-0.56
3.09146e-01,-0.6,-0.68
3.09149e-01,-0.6,-0.56
3.09152e-01,-0.56,-0.68
3.09155e-01,-0.56,-0.52
3.09158e-01,-0.56,-0.68
3.09162e-01,-0.56,-0.56
3.09165e-01,-0.6,-0.64
3.09168e-01,-0.6,-0.52
3.09171e-01,-0.56,-0.68
3.09174e-01,-0.56,-0.56
3.09178e-01,-0.6,-0.68
3.09181e-01,-0.6,-0.56
3.09184e-01,-0.56,-0.64
3.09187e-01,-0.56,-0.56
3.09190e-01,-0.6,-0.64
3.09194e-01,-0.6,-0.56
3.09197e-01,-0.56,-0.64
3.09200e-01,-0.6,-0.56
3.09203e-01,-0.6,-0.64
3.09206e-01,-0.6,-0.52
3.09210e-01,-0.6,-0.64
3.09213e-01,-0.56,-0.56
3.09216e-01,-0.56,-0.64
3.09219e-01,-0.56,-0.56
3.09222e-01,-0.6,-0.64
3.09226e-01,-0.6,-0.52
3.09229e-01,-0.56,-0.64
3.09232e-01,-0.56,-0.52
3.09235e-01,-0.56,-0.64
3.09238e-01,-0.6,-0.56
3.09242e-01,-0.6,-0.68
3.09245e-01,-0.6,-0.52
3.09248e-01,-0.56,-0.64
3.09251e-01,-0.6,-0.56
3.09254e-01,-0.6,-0.64
3.09258e-01,-0.6,-0.52
3.09261e-01,-0.56,-0.68
3.09264e-01,-0.6,-0.52
3.09267e-01,-0.56,-0.64
3.09270e-01,-0.56,-0.52
3.09274e-01,-0.56,-0.64
3.09277e-01,-0.6,-0.52
3.09280e-01,-0.6,-0.64
3.09283e-01,-0.56,-0.52
3.09286e-01,-0.56,-0.64
3.09290e-01,-0.56,-0.52
3.09293e-01,-0.56,-0.64
3.09296e-01,-0.6,-0.52
3.09299e-01,-0.6,-0.64
3.09302e-01,-0.56,-0.52
3.09306e-01,-0.56,-0.64
3.09309e-01,-0.6,-0.52
3.09312e-01,-0.56,-0.64
3.09315e-01,-0.56,-0.52
3.09318e-01,-0.6,-0.64
3.09322e-01,-0.56,-0.52
3.09325e-01,-0.56,-0.64
3.09328e-01,-0.56,-0.52
3.09331e-01,-0.6,-0.64
3.09334e-01,-0.56,-0.52
3.09338e-01,-0.56,-0.64
3.09341e-01,-0.56,-0.52
3.09344e-01,-0.56,-0.64
3.09347e-01,-0.56,-0.52
3.09350e-01,-0.56,-0.64
3.09354e-01,-0.56,-0.52
3.09357e-01,-0.56,-0.64
3.09360e-01,-0.56,-0.52
3.09363e-01,-0.6,-0.64
3.09366e-01,-0.56,-0.52
3.09370e-01,-0.56,-0.64
3.09373e-01,-0.6,-0.52
3.09376e-01,-0.6,-0.64
3.09379e-01,-0.6,-0.52
3.09382e-01,-0.56,-0.64
3.09386e-01,-0.56,-0.52
3.09389e-01,-0.56,-0.64
3.09392e-01,-0.6,-0.52
3.09395e-01,-0.56,-0.64
3.09398e-01,-0.6,-0.52
3.09402e-01,-0.56,-0.64
3.09405e-01,-0.56,-0.52
3.09408e-01,-0.56,-0.64
3.09411e-01,-0.56,-0.52
3.09414e-01,-0.56,-0.64
3.09418e-01,-0.56,-0.52
3.09421e-01,-0.56,-0.64
3.09424e-01,-0.56,-0.52
3.09427e-01,-0.56,-0.64
3.09430e-01,-0.56,-0.52
3.09434e-01,-0.56,-0.64
3.09437e-01,-0.56,-0.52
3.09440e-01,-0.6,-0.64
3.09443e-01,-0.6,-0.52
3.09446e-01,-0.56,-0.64
3.09450e-01,-0.56,-0.52
3.09453e-01,-0.56,-0.64
3.09456e-01,-0.56,-0.52
3.09459e-01,-0.56,-0.64
3.09462e-01,-0.56,-0.52
3.09466e-01,-0.56,-0.64
3.09469e-01,-0.56,-0.52
3.09472e-01,-0.56,-0.64
3.09475e-01,-0.56,-0.52
3.09478e-01,-0.56,-0.64
3.09482e-01,-0.56,-0.52
3.09485e-01,-0.56,-0.64
3.09488e-01,-0.56,-0.52
3.09491e-01,-0.56,-0.64
3.09494e-01,-0.56,-0.52
3.09498e-01,-0.56,-0.64
3.09501e-01,-0.56,-0.52
3.09504e-01,-0.56,-0.64
3.09507e-01,-0.56,-0.52
3.09510e-01,-0.56,-0.64
3.09514e-01,-0.56,-0.52
3.09517e-01,-0.56,-0.64
3.09520e-01,-0.56,-0.52
3.09523e-01,-0.6,-0.64
3.09526e-01,-0.56,-0.52
3.09530e-01,-0.56,-0.64
3.09533e-01,-0.56,-0.52
3.09536e-01,-0.56,-0.64
3.09539e-01,-0.56,-0.52
3.09542e-01,-0.56,-0.64
3.09546e-01,-0.56,-0.52
3.09549e-01,-0.56,-0.64
3.09552e-01,-0.56,-0.52
3.09555e-01,-0.56,-0.64
3.09558e-01,-0.56,-0.52
3.09562e-01,-0.56,-0.64
3.09565e-01,-0.56,-0.52
3.09568e-01,-0.56,-0.64
3.09571e-01,-0.56,-0.52
3.09574e-01,-0.56,-0.64
3.09578e-01,-0.56,-0.52
3.09581e-01,-0.56,-0.64
3.09584e-01,-0.56,-0.52
3.09587e-01,-0.56,-0.64
3.09590e-01,-0.56,-0.52
3.09594e-01,-0.56,-0.64
3.09597e-01,-0.56,-0.52
3.09600e-01,-0.6,-0.64
3.09603e-01,-0.56,-0.52
3.09606e-01,-0.56,-0.64
3.09610e-01,-0.56,-0.52
3.09613e-01,-0.56,-0.64
3.09616e-01,-0.56,-0.52
3.09619e-01,-0.56,-0.64
3.09622e-01,-0.56,-0.52
3.09626e-01,-0.56,-0.64
3.09629e-01,-0.56,-0.52
3.09632e-01,-0.52,-0.64
3.09635e-01,-0.56,-0.52
3.09638e-01,-0.56,-0.64
3.09642e-01,-0.52,-0.52
3.09645e-01,-0.56,-0.64
3.09648e-01,-0.56,-0.52
3.09651e-01,-0.56,-0.64
3.09654e-01,-0.56,-0.52
3.09658e-01,-0.56,-0.64
3.09661e-01,-0.56,-0.52
3.09664e-01,-0.56,-0.64
3.09667e-01,-0.56,-0.52
3.09670e-01,-0.56,-0.64
3.09674e-01,-0.56,-0.52
3.09677e-01,-0.52,-0.64
3.09680e-01,-0.52,-0.52
3.09683e-01,-0.56,-0.64
3.09686e-01,-0.56,-0.52
3.09690e-01,-0.56,-0.64
3.09693e-01,-0.56,-0.52
3.09696e-01,-0.56,-0.64
3.09699e-01,-0.56,-0.52
3.09702e-01,-0.56,-0.64
3.09706e-01,-0.56,-0.52
3.09709e-01,-0.52,-0.64
3.09712e-01,-0.56,-0.52
3.09715e-01,-0.56,-0.64
3.09718e-01,-0.52,-0.52
3.09722e-01,-0.56,-0.64
3.09725e-01,-0.56,-0.52
3.09728e-01,-0.56,-0.64
3.09731e-01,-0.56,-0.52
3.09734e-01,-0.52,-0.64
3.09738e-01,-0.56,-0.52
3.09741e-01,-0.56,-0.64
3.09744e-01,-0.52,-0.52
3.09747e-01,-0.56,-0.64
3.09750e-01,-0.52,-0.52
3.09754e-01,-0.52,-0.64
3.09757e-01,-0.56,-0.52
3.09760e-01,-0.56,-0.64
3.09763e-01,-0.52,-0.52
3.09766e-01,-0.56,-0.64
3.09770e-01,-0.52,-0.52
3.09773e-01,-0.52,-0.64
3.09776e-01,-0.56,-0.52
3.09779e-01,-0.52,-0.6
3.09782e-01,-0.52,-0.52
3.09786e-01,-0.56,-0.6
3.09789e-01,-0.56,-0.52
3.09792e-01,-0.56,-0.64
3.09795e-01,-0.56,-0.52
3.09798e-01,-0.52,-0.64
3.09802e-01,-0.56,-0.52
3.09805e-01,-0.56,-0.6
3.09808e-01,-0.52,-0.52
3.09811e-01,-0.56,-0.64
3.09814e-01,-0.56,-0.52
3.09818e-01,-0.56,-0.6
3.09821e-01,-0.52,-0.52
3.09824e-01,-0.52,-0.6
3.09827e-01,-0.52,-0.48
3.09830e-01,-0.56,-0.6
3.09834e-01,-0.56,-0.52
3.09837e-01,-0.56,-0.6
3.09840e-01,-0.52,-0.52
3.09843e-01,-0.52,-0.64
3.09846e-01,-0.56,-0.52
3.09850e-01,-0.52,-0.64
3.09853e-01,-0.56,-0.52
3.09856e-01,-0.52,-0.6
3.09859e-01,-0.52,-0.48
3.09862e-01,-0.52,-0.6
3.09866e-01,-0.56,-0.52
3.09869e-01,-0.52,-0.6
3.09872e-01,-0.56,-0.52
3.09875e-01,-0.52,-0.6
3.09878e-01,-0.52,-0.52
3.09882e-01,-0.56,-0.6
3.09885e-01,-0.52,-0.52
3.09888e-01,-0.52,-0.64
3.09891e-01,-0.52,-0.48
3.09894e-01,-0.56,-0.6
3.09898e-01,-0.52,-0.52
3.09901e-01,-0.56,-0.6
3.09904e-01,-0.56,-0.52
3.09907e-01,-0.56,-0.6
3.09910e-01,-0.56,-0.48
3.09914e-01,-0.52,-0.6
3.09917e-01,-0.56,-0.52
3.09920e-01,-0.56,-0.6
3.09923e-01,-0.52,-0.48
3.09926e-01,-0.52,-0.6
3.09930e-01,-0.56,-0.52
3.09933e-01,-0.52,-0.6
3.09936e-01,-0.52,-0.52
3.09939e-01,-0.52,-0.6
3.09942e-01,-0.56,-0.48
3.09946e-01,-0.52,-0.64
3.09949e-01,-0.52,-0.52
3.09952e-01,-0.52,-0.6
3.09955e-01,-0.56,-0.52
3.09958e-01,-0.52,-0.6
3.09962e-01,-0.56,-0.52
3.09965e-01,-0.52,-0.6
3.09968e-01,-0.56,-0.52
3.09971e-01,-0.52,-0.6
3.09974e-01,-0.56,-0.48
3.09978e-01,-0.56,-0.6
3.09981e-01,-0.56,-0.52
3.09984e-01,-0.56,-0.6
3.09987e-01,-0.52,-0.52
3.09990e-01,-0.56,-0.6
3.09994e-01,-0.52,-0.48
3.09997e-01,-0.56,-0.64
3.10000e-01,-0.56,-0.48
3.10003e-01,-0.52,-0.6
3.10006e-01,-0.56,-0.48
3.10010e-01,-0.56,-0.6
3.10013e-01,-0.56,-0.48
3.10016e-01,-0.52,-0.6
3.10019e-01,-0.52,-0.48
3.10022e-01,-0.52,-0.6
3.10026e-01,-0.52,-0.48
3.10029e-01,-0.52,-0.6
3.10032e-01,-0.52,-0.48
3.10035e-01,-0.52,-0.6
3.10038e-01,-0.52,-0.48
3.10042e-01,-0.52,-0.6
3.10045e-01,-0.52,-0.48
3.10048e-01,-0.52,-0.64
3.10051e-01,-0.52,-0.48
3.10054e-01,-0.52,-0.6
3.10058e-01,-0.52,-0.48
3.10061e-01,-0.52,-0.6
3.10064e-01,-0.52,-0.48
3.10067e-01,-0.52,-0.6
3.10070e-01,-0.52,-0.48
3.10074e-01,-0.52,-0.6
3.10077e-01,-0.52,-0.48
3.10080e-01,-0.52,-0.6
3.10083e-01,-0.56,-0.48
3.10086e-01,-0.52,-0.6
3.10090e-01,-0.52,-0.48
3.10093e-01,-0.52,-0.6
3.10096e-01,-0.52,-0.48
3.10099e-01,-0.52,-0.6
3.10102e-01,-0.52,-0.48
3.10106e-01,-0.52,-0.6
3.10109e-01,-0.56,-0.48
3.10112e-01,-0.52,-0.6
3.10115e-01,-0.52,-0.48
3.10118e-01,-0.52,-0.6
3.10122e-01,-0.56,-0.48
3.10125e-01,-0.52,-0.6
3.10128e-01,-0.52,-0.48
3.10131e-01,-0.52,-0.6
3.10134e-01,-0.52,-0.48
3.10138e-01,-0.52,-0.6
3.10141e-01,-0.52,-0.48
3.10144e-01,-0.52,-0.6
3.10147e-01,-0.52,-0.48
3.10150e-01,-0.52,-0.6
3.10154e-01,-0.56,-0.48
3.10157e-01,-0.52,-0.6
3.10160e-01,-0.56,-0.48
3.10163e-01,-0.52,-0.6
3.10166e-01,-0.52,-0.48
3.10170e-01,-0.52,-0.6
3.10173e-01,-0.52,-0.48
3.10176e-01,-0.52,-0.6
3.10179e-01,-0.52,-0.48
3.10182e-01,-0.52,-0.6
3.10186e-01,-0.52,-0.48
3.10189e-01,-0.52,-0.6
3.10192e-01,-0.52,-0.48
3.10195e-01,-0.52,-0.6
3.10198e-01,-0.52,-0.48
3.10202e-01,-0.52,-0.6
3.10205e-01,-0.52,-0.48
3.10208e-01,-0.52,-0.6
3.10211e-01,-0.52,-0.48
3.10214e-01,-0.52,-0.6
3.10218e-01,-0.52,-0.48
3.10221e-01,-0.52,-0.6
3.10224e-01,-0.52,-0.48
3.10227e-01,-0.52,-0.6
3.10230e-01,-0.52,-0.48
3.10234e-01,-0.52,-0.6
3.10237e-01,-0.52,-0.48
3.10240e-01,-0.52,-0.6
3.10243e-01,-0.52,-0.48
3.10246e-01,-0.52,-0.6
3.10250e-01,-0.52,-0.48
3.10253e-01,-0.52,-0.6
3.10256e-01,-0.52,-0.48
3.10259e-01,-0.52,-0.6
3.10262e-01,-0.52,-0.48
3.10266e-01,-0.52,-0.6
3.10269e-01,-0.52,-0.48
3.10272e-01,-0.52,-0.6
3.10275e-01,-0.48,-0.48
3.10278e-01,-0.52,-0.6
3.10282e-01,-0.52,-0.48
3.10285e-01,-0.48,-0.6
3.10288e-01,-0.52,-0.48
3.10291e-01,-0.48,-0.6
3.10294e-01,-0.52,-0.48
3.10298e-01,-0.52,-0.6
3.10301e-01,-0.52,-0.48
3.10304e-01,-0.52,-0.6
3.10307e-01,-0.52,-0.48
3.10310e-01,-0.52,-0.6
3.10314e-01,-0.52,-0.48
3.10317e-01,-0.52,-0.6
3.10320e-01,-0.52,-0.48
3.10323e-01,-0.52,-0.6
3.10326e-01,-0.52,-0.48
3.10330e-01,-0.52,-0.6
3.10333e-01,-0.52,-0.48
3.10336e-01,-0.48,-0.6
3.10339e-01,-0.52,-0.48
3.10342e-01,-0.52,-0.6
3.10346e-01,-0.52,-0.48
3.10349e-01,-0.52,-0.6
3.10352e-01,-0.52,-0.48
3.10355e-01,-0.52,-0.6
3.10358e-01,-0.48,-0.48
3.10362e-01,-0.52,-0.6
3.10365e-01,-0.48,-0.48
3.10368e-01,-0.48,-0.6
3.10371e-01,-0.52,-0.48
3.10374e-01,-0.48,-0.6
3.10378e-01,-0.52,-0.48
3.10381e-01,-0.48,-0.6
3.10384e-01,-0.52,-0.48
3.10387e-01,-0.52,-0.6
3.10390e-01,-0.48,-0.48
3.10394e-01,-0.52,-0.6
3.10397e-01,-0.48,-0.48
3.10400e-01,-0.52,-0.6
3.10403e-01,-0.52,-0.48
3.10406e-01,-0.52,-0.6
3.10410e-01,-0.52,-0.48
3.10413e-01,-0.52,-0.56
3.10416e-01,-0.48,-0.48
3.10419e-01,-0.52,-0.6
3.10422e-01,-0.52,-0.48
3.10426e-01,-0.52,-0.6
3.10429e-01,-0.48,-0.48
3.10432e-01,-0.52,-0.6
3.10435e-01,-0.52,-0.48
3.10438e-01,-0.52,-0.6
3.10442e-01,-0.52,-0.48
3.10445e-01,-0.52,-0.6
3.10448e-01,-0.52,-0.48
3.10451e-01,-0.52,-0.6
3.10454e-01,-0.52,-0.48
3.10458e-01,-0.52,-0.6
3.10461e-01,-0.52,-0.48
3.10464e-01,-0.52,-0.6
3.10467e-01,-0.52,-0.48
3.10470e-01,-0.52,-0.56
3.10474e-01,-0.48,-0.48
3.10477e-01,-0.52,-0.56
3.10480e-01,-0.52,-0.44
3.10483e-01,-0.48,-0.6
3.10486e-01,-0.48,-0.48
3.10490e-01,-0.52,-0.6
3.10493e-01,-0.52,-0.48
3.10496e-01,-0.52,-0.6
3.10499e-01,-0.52,-0.48
3.10502e-01,-0.52,-0.6
3.10506e-01,-0.52,-0.44
3.10509e-01,-0.48,-0.56
3.10512e-01,-0.52,-0.48
3.10515e-01,-0.52,-0.6
3.10518e-01,-0.52,-0.48
3.10522e-01,-0.48,-0.56
3.10525e-01,-0.52,-0.48
3.10528e-01,-0.48,-0.6
3.10531e-01,-0.52,-0.48
3.10534e-01,-0.52,-0.56
3.10538e-01,-0.52,-0.48
3.10541e-01,-0.52,-0.56
3.10544e-01,-0.52,-0.48
3.10547e-01,-0.48,-0.56
3.10550e-01,-0.52,-0.48
3.10554e-01,-0.52,-0.56
3.10557e-01,-0.48,-0.48
3.10560e-01,-0.48,-0.6
3.10563e-01,-0.48,-0.48
3.10566e-01,-0.48,-0.56
3.10570e-01,-0.52,-0.48
3.10573e-01,-0.52,-0.56
3.10576e-01,-0.52,-0.48
3.10579e-01,-0.52,-0.6
3.10582e-01,-0.48,-0.48
3.10586e-01,-0.52,-0.56
3.10589e-01,-0.52,-0.48
3.10592e-01,-0.48,-0.56
3.10595e-01,-0.48,-0.48
3.10598e-01,-0.48,-0.56
3.10602e-01,-0.48,-0.48
3.10605e-01,-0.52,-0.56
3.10608e-01,-0.52,-0.44
3.10611e-01,-0.48,-0.56
3.10614e-01,-0.52,-0.48
3.10618e-01,-0.48,-0.56
3.10621e-01,-0.52,-0.48
3.10624e-01,-0.52,-0.56
3.10627e-01,-0.48,-0.48
3.10630e-01,-0.48,-0.56
3.10634e-01,-0.48,-0.48
3.10637e-01,-0.48,-0.56
3.10640e-01,-0.48,-0.48
3.10643e-01,-0.48,-0.56
3.10646e-01,-0.48,-0.48
3.10650e-01,-0.48,-0.56
3.10653e-01,-0.52,-0.44
3.10656e-01,-0.48,-0.56
3.10659e-01,-0.48,-0.44
3.10662e-01,-0.48,-0.56
3.10666e-01,-0.48,-0.48
3.10669e-01,-0.48,-0.56
3.10672e-01,-0.48,-0.44
3.10675e-01,-0.48,-0.56
3.10678e-01,-0.48,-0.48
3.10682e-01,-0.48,-0.56
3.10685e-01,-0.48,-0.48
3.10688e-01,-0.48,-0.56
3.10691e-01,-0.48,-0.44
3.10694e-01,-0.48,-0.56
3.10698e-01,-0.48,-0.48
3.10701e-01,-0.48,-0.56
3.10704e-01,-0.48,-0.44
3.10707e-01,-0.52,-0.56
3.10710e-01,-0.48,-0.48
3.10714e-01,-0.48,-0.56
3.10717e-01,-0.48,-0.48
3.10720e-01,-0.52,-0.56
3.10723e-01,-0.48,-0.44
3.10726e-01,-0.52,-0.56
3.10730e-01,-0.52,-0.48
3.10733e-01,-0.48,-0.56
3.10736e-01,-0.52,-0.44
3.10739e-01,-0.48,-0.56
3.10742e-01,-0.48,-0.44
3.10746e-01,-0.52,-0.56
3.10749e-01,-0.48,-0.44
3.10752e-01,-0.52,-0.56
3.10755e-01,-0.48,-0.44
3.10758e-01,-0.48,-0.56
3.10762e-01,-0.48,-0.44
3.10765e-01,-0.48,-0.56
3.10768e-01,-0.52,-0.44
3.10771e-01,-0.48,-0.56
3.10774e-01,-0.48,-0.44
3.10778e-01,-0.52,-0.56
3.10781e-01,-0.48,-0.44
3.10784e-01,-0.48,-0.56
3.10787e-01,-0.48,-0.44
3.10790e-01,-0.48,-0.56
3.10794e-01,-0.48,-0.44
3.10797e-01,-0.48,-0.56
3.10800e-01,-0.48,-0.44
3.10803e-01,-0.48,-0.56
3.10806e-01,-0.48,-0.44
3.10810e-01,-0.48,-0.56
3.10813e-01,-0.48,-0.44
3.10816e-01,-0.48,-0.56
3.10819e-01,-0.48,-0.44
3.10822e-01,-0.48,-0.56
3.10826e-01,-0.48,-0.44
3.10829e-01,-0.48,-0.56
3.10832e-01,-0.48,-0.44
3.10835e-01,-0.48,-0.56
3.10838e-01,-0.48,-0.44
3.10842e-01,-0.48,-0.56
3.10845e-01,-0.48,-0.44
3.10848e-01,-0.48,-0.56
3.10851e-01,-0.48,-0.44
3.10854e-01,-0.48,-0.56
3.10858e-01,-0.48,-0.44
3.10861e-01,-0.48,-0.56
3.10864e-01,-0.48,-0.44
3.10867e-01,-0.48,-0.56
3.10870e-01,-0.48,-0.44
3.10874e-01,-0.48,-0.56
3.10877e-01,-0.48,-0.44
3.10880e-01,-0.48,-0.56
3.10883e-01,-0.48,-0.44
3.10886e-01,-0.48,-0.56
3.10890e-01,-0.48,-0.44
3.10893e-01,-0.48,-0.56
3.10896e-01,-0.48,-0.44
3.10899e-01,-0.48,-0.56
3.10902e-01,-0.48,-0.44
3.10906e-01,-0.48,-0.56
3.10909e-01,-0.48,-0.44
3.10912e-01,-0.48,-0.56
3.10915e-01,-0.48,-0.44
3.10918e-01,-0.48,-0.56
3.10922e-01,-0.48,-0.44
3.10925e-01,-0.48,-0.56
3.10928e-01,-0.48,-0.44
3.10931e-01,-0.48,-0.56
3.10934e-01,-0.44,-0.44
3.10938e-01,-0.48,-0.56
3.10941e-01,-0.48,-0.44
3.10944e-01,-0.48,-0.56
3.10947e-01,-0.44,-0.44
3.10950e-01,-0.48,-0.56
3.10954e-01,-0.48,-0.44
3.10957e-01,-0.48,-0.56
3.10960e-01,-0.48,-0.44
3.10963e-01,-0.44,-0.56
3.10966e-01,-0.48,-0.44
3.10970e-01,-0.48,-0.56
3.10973e-01,-0.52,-0.44
3.10976e-01,-0.48,-0.56
3.10979e-01,-0.48,-0.44
3.10982e-01,-0.48,-0.56
3.10986e-01,-0.48,-0.44
3.10989e-01,-0.44,-0.56
3.10992e-01,-0.48,-0.44
3.10995e-01,-0.48,-0.56
3.10998e-01,-0.48,-0.44
3.11002e-01,-0.48,-0.56
3.11005e-01,-0.48,-0.44
3.11008e-01,-0.48,-0.56
3.11011e-01,-0.44,-0.44
3.11014e-01,-0.48,-0.56
3.11018e-01,-0.48,-0.44
3.11021e-01,-0.48,-0.56
3.11024e-01,-0.48,-0.44
3.11027e-01,-0.48,-0.56
3.11030e-01,-0.48,-0.4
3.11034e-01,-0.44,-0.56
3.11037e-01,-0.44,-0.44
3.11040e-01,-0.48,-0.56
3.11043e-01,-0.48,-0.44
3.11046e-01,-0.48,-0.56
3.11050e-01,-0.48,-0.44
3.11053e-01,-0.48,-0.56
3.11056e-01,-0.48,-0.44
3.11059e-01,-0.48,-0.56
